CreditScore,Age,Experience,NetWorth,LengthOfCreditHistory,DebtToIncomeRatio,Monthly_LoanToIncomeRatio,RiskScore,LoanApproved
477,25,2,3688,1,0.13605815388835552,0.17911731556409857,57.0,0
514,44,23,113209,28,0.20566660872588216,0.2925986314500205,50.0,0
652,52,32,219555,20,0.04079116938421023,0.7254090506591365,61.0,0
506,49,24,10577,7,0.21453957996768983,0.3787080910123265,59.0,0
600,28,8,5406,5,0.11790736921057568,0.30938674412652784,53.0,0
609,27,9,5972,18,0.10702407056098943,0.22552239945308564,51.0,0
549,48,21,56728,2,0.0466838175315304,0.2814952657604249,59.0,0
629,41,17,53818,11,0.09361233480176212,0.22183111040568915,46.0,0
595,24,0,66497,19,0.10242663656884876,0.3018072284860163,50.0,0
560,49,26,135966,1,0.09581122544116899,0.10551959333973336,51.0,0
573,37,15,213021,18,0.17219462099975022,0.09989343692623262,48.0,0
511,29,4,68928,1,0.13178500331785004,0.4325765322872229,62.0,0
530,31,7,51410,26,0.1653631284916201,0.18920947577734862,53.0,0
552,28,5,15545,1,0.02234780375032109,0.09804544240275413,63.0,0
612,37,13,98577,16,0.1816749803097926,0.20335360494801416,52.0,0
501,28,10,8245,25,0.17077598828696924,0.12074156052122102,55.0,0
566,21,0,114769,20,0.08007626310772163,0.16474152765292732,61.0,0
564,38,15,17580,28,0.21972898149497305,0.3390948249726755,60.0,0
637,32,10,32399,27,0.40372407955988154,0.5350935591354435,49.0,0
606,25,5,7599,6,0.2176,0.33264448079181375,52.0,0
606,36,14,2032,1,0.132220367278798,0.3055027664893654,50.0,0
598,50,26,118590,11,0.31966966665998514,0.0981006285154301,59.0,0
594,43,21,4103,12,0.1274954072259645,0.5079166339799371,58.0,0
610,48,23,95261,3,0.10727459016393444,0.6906104674962409,50.0,0
464,48,22,11169,18,0.044358491027932136,0.105785513084338,69.0,0
494,35,13,4851,11,0.0498960498960499,0.18951225165083788,54.0,0
614,35,17,59552,18,0.2030159521435693,0.27336753655916585,47.0,0
631,43,21,62034,22,0.15257687774563378,0.923615643145501,59.0,0
606,37,15,26595,8,0.05445019646978108,0.11552339431400527,53.0,0
489,52,31,108043,24,0.12683823529411764,0.9129371132384985,57.0,0
597,53,30,74884,4,0.12152467300214187,0.14607986199612083,55.0,0
619,48,25,73575,8,0.09286392339758141,0.0687404839296639,46.0,0
628,52,30,57765,4,0.20328001619761085,0.2796179885420368,54.0,0
587,18,0,9995,25,0.1171048030770209,0.07644572925742628,55.0,0
558,32,7,75054,15,0.252,1.2418687088246125,53.0,0
572,36,14,9016,15,0.2104183553621942,0.19716293188624806,53.0,0
557,33,7,222388,21,0.04517784221152824,0.0921330592230649,49.0,0
568,44,22,90156,8,0.5848,0.16135172137945344,59.0,0
627,47,26,9537,19,0.08007655116841257,0.19603796046937666,48.0,0
562,38,18,150181,8,0.1962304504745355,0.6289057591254625,57.0,0
545,29,7,6014,12,0.3055456807678635,0.15496759304749158,70.0,0
570,39,17,8742,22,0.14835585011470814,0.5078917238161267,63.0,0
538,18,0,117374,22,0.3116435546073685,0.2341654193376908,50.0,0
514,34,15,200669,1,0.026567125756210584,0.23886339921304026,55.0,0
580,19,0,1494,26,0.5043337282534139,0.8748343823099266,55.0,0
574,44,19,46332,7,0.12953162520691022,0.366096465224751,53.0,0
618,47,25,37176,18,0.08126335655407844,0.610488508477211,57.0,0
509,34,12,36640,5,0.08971164115343538,0.2994883183820653,53.0,0
584,30,8,22798,29,0.36635366992773216,0.5067140042658613,51.0,0
439,42,18,30396,26,0.09595484477892757,0.24683090713901443,56.0,0
553,39,19,50916,17,0.06666927501075942,0.1617302364787509,49.0,0
523,54,27,88480,28,0.06128500823723229,0.06076029636647599,56.0,0
442,33,7,19011,5,0.13537615230891548,0.3405726460619784,62.0,0
527,37,11,57544,16,0.10382794226710024,0.19178332270717138,49.0,0
492,24,1,9718,1,0.037515686576693595,0.592707844939522,59.0,0
613,41,18,68462,6,0.06238761629270581,0.09713962183528335,47.0,0
537,24,1,53291,25,0.03857514326828406,0.07436950815980305,55.0,0
521,50,27,8381,15,0.06888925487612639,0.36121157056112374,51.0,0
505,32,9,56636,28,0.34437295227568787,0.6297675996104161,51.0,0
615,45,21,8481,13,0.07351998290232956,0.1441646079003733,49.0,0
568,42,17,40547,14,0.1729874297940626,0.09006440347794849,59.0,0
590,51,30,114761,1,0.09850226701334422,0.25959946600083883,54.0,0
564,18,0,77147,14,0.12337563063751722,0.9989639706608722,54.0,0
439,28,7,7315,19,0.3928,0.49829609530848584,51.0,0
569,45,20,9724,14,0.4072,1.6202832001590626,63.0,0
627,43,22,1037,28,0.17573748478872056,0.10161484622700441,49.0,0
641,44,21,30892,24,0.058884459650334287,0.12659414529422286,53.0,0
609,32,9,132454,23,0.16989267039721126,0.2855868826331656,57.0,0
573,21,0,41112,10,0.42,0.6069259584114262,51.0,0
421,41,21,9375,23,0.09869936826458565,0.07267478144158177,48.0,0
534,69,47,18217,17,0.061887886926949826,0.2547625038833567,67.0,0
580,44,23,187635,10,0.17114523352527192,0.4005266898296792,48.0,0
574,23,1,161559,20,0.17800419538507642,0.5430145928334881,49.0,0
562,55,34,27646,15,0.0726866088901314,0.11677614486796582,59.0,0
509,18,0,31990,11,0.1380799730048929,0.35496541336248466,61.0,0
477,21,0,134118,19,0.45226526592252136,0.13048469080388747,54.0,0
600,51,27,26139,1,0.0932370820668693,0.1651000613633031,51.0,0
558,43,21,293204,20,0.14148806412266945,2.024713233361374,47.0,0
503,18,0,23246,21,0.15767131594906003,0.5657911532410647,60.0,0
603,41,18,92863,16,0.17265565986835005,0.12036071907461662,51.0,0
665,49,26,74721,11,0.12768047143558683,0.13640920454559818,45.0,0
543,30,9,57910,23,0.06364756438380863,0.13302704393777054,55.0,0
562,23,2,2384,23,0.08303958675135233,0.2821527821789788,52.0,0
560,38,15,4215,23,0.094162792413844,0.14899289741194305,58.0,0
591,30,8,17610,18,0.2244469273743017,0.15129645511512677,53.0,0
539,37,13,301790,29,0.12463636363636364,0.22718571090540024,46.0,0
514,41,19,107878,6,0.08691243572101108,0.14838278722662823,53.0,0
577,24,1,8365,10,0.13339306714453716,0.1490256424665918,62.0,0
522,29,8,96918,10,0.2025410074222774,0.3224514946562042,53.0,0
603,53,30,7995,18,0.19427056784585583,0.1361252430677197,58.0,0
608,28,8,85001,3,0.10673748544819558,0.06295110824723896,67.0,0
568,49,25,3054,28,0.24237020780467733,0.47033768214899463,52.0,0
640,46,23,20515,17,0.32595111583421893,0.5857462731493835,49.0,0
575,33,8,7644,27,0.09248730194829809,0.2594340078108717,53.0,0
609,32,11,2782,27,0.2096842105263158,0.4510567297825174,49.0,0
629,39,16,5575,24,0.12612180256274896,0.5742142847455702,53.0,0
566,50,28,6441,21,0.09872202312529582,0.21118738924739786,58.0,0
542,22,0,30171,2,0.35305313243457576,0.40410670844800994,61.0,0
607,52,31,423041,20,0.2576,0.9084566804389724,42.0,0
518,18,0,42618,10,0.0794791502399243,0.37002612393232676,51.0,0
599,44,21,131606,3,0.20813154634530914,0.37737895642916613,52.0,0
597,44,22,190353,5,0.09027081243731194,0.19804137145911768,50.0,0
570,18,0,25750,7,0.08683551349846924,0.15529824490159425,54.0,0
571,61,40,14957,7,0.07072438919845692,0.09599923860975224,59.0,0
614,42,21,6006,9,0.08483003551496703,0.6094512935088201,62.0,0
568,43,19,39487,18,0.26851294400963277,0.2350424917109192,58.0,0
497,31,5,501214,4,0.19201137845205643,0.34078052540638865,49.0,0
584,55,27,24131,1,0.046361209385106246,0.5263519404036844,60.0,0
581,39,20,9775,16,0.07872606906423331,0.17649144497929303,55.0,0
587,43,20,65306,13,0.0673594172875806,0.14371164150458923,56.0,0
525,29,6,145539,17,0.1713023888653447,0.1532657457601395,52.0,0
616,39,18,3609,11,0.124986849026828,0.13266983270023558,54.0,0
505,32,9,17130,8,0.12270552550111011,0.280307514305248,57.0,0
494,28,3,14689,26,0.1377544898204072,0.6111230500867312,58.0,0
542,47,20,157765,5,0.2348499150462526,0.7875826560511195,51.0,0
528,40,15,8695,20,0.18850129602448396,0.24735987853879446,59.0,0
574,46,21,7412,14,0.10435914118412491,0.14474510287473083,50.0,0
549,52,30,21089,18,0.04586574474214924,0.07736632955596474,54.0,0
459,41,23,13186,25,0.06054857004460411,0.19381684824566808,57.0,0
550,42,19,4510,20,0.14382102272727273,1.4353889973133866,53.0,0
540,53,31,6138,25,0.13689514212377601,0.5148410073887514,53.0,0
565,53,32,7947,6,0.11843986113947315,0.3788890558552342,56.0,0
615,64,46,38248,8,0.025884383088869718,0.09523692168202855,62.0,0
548,48,28,28927,15,0.04468156052017339,0.23385251085272965,49.0,0
628,32,9,175002,1,0.04408307808159236,0.05687018270552646,52.0,0
449,31,4,6458,11,0.3682476943346509,1.256796306653911,55.0,0
620,61,37,63008,1,0.04620289971323721,0.26260033429451807,48.0,0
510,27,6,10092,23,0.1568,0.7570166438405662,56.0,0
578,24,0,57171,13,0.09477855352184814,0.1874378792425418,62.0,0
521,30,9,6861,14,0.042764785295622054,0.1726297801612439,55.0,0
527,42,19,10424,28,0.04415312851857809,0.27451005915730137,50.0,0
592,41,20,12658,24,0.052551685227226926,0.2806376405050441,59.0,0
543,30,6,236044,17,0.464,1.2522776107228042,56.0,0
554,34,11,3407,10,0.22283088064620957,1.0305492724689982,55.0,0
542,32,11,27947,16,0.09387965734337908,0.36094338903901996,55.0,0
589,47,23,4707,8,0.10970982546164132,0.2999935820089355,59.0,0
506,18,0,27720,19,0.10093513433278907,0.12305377733694958,57.0,0
610,30,7,6820,10,0.3784,0.38697504741697875,52.0,0
605,39,19,8075,13,0.09097846153846154,0.18517489291395234,48.0,0
511,44,23,64729,14,0.20040281973816718,0.48120340516033916,55.0,0
644,36,12,112016,2,0.047440587461874906,0.06090902969164568,69.0,0
580,26,5,17817,10,1.0248,0.20719778831167124,55.0,0
556,45,21,90946,6,0.06881704041000629,0.18547454986031092,56.0,0
540,41,18,132864,13,0.06202466218710773,0.1785107504243028,47.0,0
603,41,21,65509,26,0.0886796584190935,0.17715355247581632,59.0,0
635,43,22,49379,27,0.21203850021548631,0.3905897885482135,49.0,0
530,26,2,94575,11,0.10389999251440976,0.07399351945827091,48.0,0
577,56,31,87538,5,0.0716197569450217,0.5724619180613958,56.0,0
616,56,31,6950,20,0.07471359787481321,0.3144495317164449,48.0,0
588,39,11,121504,7,0.12020680741059887,0.1629880919048368,58.0,0
569,45,21,7491,6,0.2658776577444437,0.32461933613319355,53.0,0
583,45,24,14760,28,0.16533764005248813,0.7603278338595448,55.0,0
590,36,16,14676,6,0.11226934282939463,0.19669337156643174,53.0,0
519,59,38,766410,24,0.13849332047927285,0.3586085892929296,48.0,0
564,50,26,2671,6,0.1002592112571746,0.08491209026996382,59.0,0
586,27,7,10493,10,0.3199829000454218,0.3354591115260902,52.0,0
588,40,22,2139,9,0.32073907378893757,0.3134284458392891,53.0,0
592,51,30,38439,21,0.17324201081839496,0.10959149634339756,52.0,0
584,59,35,132946,29,0.1376701696790194,0.12540584236593497,50.0,0
631,55,31,26326,22,0.19163419959755104,0.5989334865774446,50.0,0
612,48,21,107951,5,0.10128125289838749,0.1646032937397593,57.0,0
469,30,9,117968,2,0.14056798349992067,0.1527984893100841,51.0,0
581,50,22,10670,5,0.03600371994154378,0.08655861747994807,51.0,0
522,35,12,3550,22,0.11707750827446525,0.07086009209885882,55.0,0
627,46,25,66103,12,0.14364741090051691,0.4001459348924132,49.0,0
595,27,4,923186,20,0.3160104714755968,0.4628044198171284,47.0,0
557,28,4,59185,29,0.02536997885835095,0.08864478674136891,61.0,0
556,18,0,54303,26,0.5123099399383151,0.8632937048961257,55.0,0
535,49,27,9520,18,0.055520855021167326,0.10221921833594504,58.0,0
501,43,23,1249,12,0.8424,1.370536853407911,60.0,0
638,58,33,85580,14,0.20949464012251148,0.8285318253380527,67.0,0
583,58,36,5680,22,0.18191766712800542,0.3446790066063435,60.0,0
541,40,17,5371,15,0.10917236500825277,0.3082653338061333,59.0,0
541,27,8,86612,19,0.10141062305195848,0.14534087866214163,52.0,0
546,50,23,195111,18,0.2020268061457993,0.21645864432408254,64.0,0
509,39,14,43277,24,0.20946933587543692,0.17464271703548262,60.0,0
617,37,16,114761,25,0.17603249830737983,0.2533096681593783,50.0,0
546,46,25,75694,7,0.30706274628675356,0.24259514393686882,53.0,0
604,34,10,26802,21,0.21251106828480648,0.43734147431039977,58.0,0
622,33,10,76741,15,0.07587911043527847,0.10129815076268046,46.0,0
487,32,8,75465,16,0.08285385500575375,0.5995789835433226,48.0,0
469,32,11,91518,23,0.05680606934604051,0.3954640980519625,57.0,0
487,57,37,1345,28,0.09262607223910452,0.11452283344183717,63.0,0
555,33,12,81172,4,0.06018751890311524,0.42724001124823024,60.0,0
558,26,5,87003,5,0.07779748233857604,0.25062409121213947,56.0,0
596,33,9,18217,15,0.08061044805321854,0.1398074270101969,49.0,0
616,35,15,5949,22,0.14892809058583906,0.1255717137362336,48.0,0
541,34,14,92033,6,0.037981878364371925,0.3585078875460297,49.0,0
584,34,11,3080,3,0.2633606969341598,0.9010080346850579,55.0,0
484,47,26,13376,13,0.14240705734089476,0.3005858833034392,65.0,0
603,56,33,9788,8,0.08295105424855856,0.2449014300608815,53.0,0
611,54,31,127338,10,0.06764847899565428,0.09313197352242332,59.0,0
638,52,30,70564,20,0.2142967741935484,0.18664204683716018,54.0,0
602,42,22,216151,1,0.13508805883491387,0.17413683473104108,49.0,0
626,39,17,17689,6,0.45863161600751085,0.23730382745750003,62.0,0
545,41,21,1326,1,0.24748283752860414,0.44323003395451943,56.0,0
577,32,8,24317,21,0.08433596128841121,0.07862182256667172,61.0,0
423,27,4,97512,22,0.03769684938655642,0.18460666893902353,49.0,0
523,36,13,99253,23,0.0755369372963628,0.3678120124761809,52.0,0
591,33,14,7169,21,0.12072698164353159,0.23958294951846504,54.0,0
566,18,0,60442,23,0.07749321200557717,0.1583933785096284,56.0,0
593,42,18,5963,10,0.3256,0.6622422428099988,58.0,0
516,23,0,393647,19,0.16535433070866143,0.31622140724368886,45.0,0
618,34,13,77524,5,0.07812226780550137,0.15533769237762338,50.0,0
621,39,17,75430,7,0.0658277795154344,0.13382699374781645,52.0,0
581,31,9,10015,7,0.08566987161034026,0.37319941287569663,50.0,0
590,42,20,9550,19,0.04476457742608544,0.20083739461259492,48.0,0
636,59,34,1923,3,0.46332321970373014,0.6129279020924977,52.0,0
635,68,45,2989,3,0.031144881755314605,0.12713049827550044,57.0,0
568,55,34,59721,22,0.06724572709442422,0.22540394322715263,72.0,0
618,51,28,19405,8,0.09949009999337792,0.054631417782206024,47.0,0
538,41,19,9643,4,0.06748210023866348,0.13708053461229386,52.0,0
658,41,20,115095,25,0.17316593556194224,0.31486302181494663,42.0,0
536,25,4,13407,22,0.05645700232564357,0.3244717419138019,65.0,0
536,63,41,62313,7,0.10098993428167374,0.18928019488978726,57.0,0
501,40,19,9438,23,0.7522082752208276,0.23627345467369662,56.0,0
581,43,24,8296,19,0.12514838053247412,0.19577276619204145,60.0,0
601,42,17,154234,16,0.06475664120545374,0.2566382697094883,50.0,0
596,44,22,101282,27,0.11887231156752567,0.22388589542278764,48.0,0
603,44,23,4761,29,0.17405383525602106,0.16475065208881273,54.0,0
565,40,20,33514,24,0.10532333456636515,0.38313649055461324,54.0,0
664,54,30,1107,23,0.20289733007664448,0.18919321028334896,46.0,0
537,50,26,220370,26,0.1489298694306098,0.1584528109696748,47.0,0
554,46,24,1700,28,0.20068399452804378,0.514925495055109,53.0,0
492,21,0,94731,9,0.06118604475924949,0.4579321494075431,49.0,0
546,18,0,18109,12,0.06412378122943792,0.21547482206971003,56.0,0
532,18,0,33252,17,0.10178741983899577,0.4251248063149938,57.0,0
510,39,13,142194,20,0.08245274109774167,0.09961532033261204,51.0,0
528,18,0,103809,5,0.13970274360665919,0.32077843591607524,53.0,0
587,49,25,55118,27,0.0874672114023074,0.27343289396905535,55.0,0
642,63,39,70669,7,0.11221098776780034,0.22794475510081788,50.0,0
572,66,39,128246,4,0.31523477440159403,0.22261227381929694,52.0,0
501,36,14,3378,18,0.08349534431597258,0.34406457791205597,51.0,0
607,48,27,23522,25,0.19213184291500793,0.13565722777358075,51.0,0
616,40,16,68885,4,0.1635357024558747,0.24577280451711225,57.0,0
503,29,4,33253,11,0.1347030819343523,0.2374019705726974,59.0,0
555,26,0,2381,8,0.20403782949896038,0.24717924113870246,60.0,0
638,41,19,6106,24,0.27684027583113757,0.18188116778840446,49.0,0
575,47,22,84517,19,0.11531595071741862,0.2369461581517017,53.0,0
594,45,27,13468,27,0.20579564248220322,0.15985196705463553,67.0,0
537,37,14,46296,28,0.10073415426014216,0.1431707290110597,58.0,0
533,38,16,245109,13,0.18181439780224354,0.21926086604079653,49.0,0
569,52,32,100208,7,0.16944586371870501,0.37821267914293866,54.0,0
523,48,25,91236,24,0.0778175313059034,0.24951927704016486,57.0,0
521,49,27,4624,22,0.04612939393566034,0.10450919280839577,48.0,0
555,29,6,87934,10,0.07662678668124279,0.061383255831743797,51.0,0
543,40,20,9270,4,0.06420222148991024,0.20190846608570823,67.0,0
444,48,23,254461,19,0.13013351360486733,0.6310949413768994,62.0,0
591,63,41,102695,28,0.06479810738201211,0.1620057267827445,54.0,0
562,56,32,230209,9,0.10990944372574386,0.8476109591827665,47.0,0
625,29,6,28748,22,0.25102021143279457,0.06467756937874905,55.0,0
587,42,20,6165,5,0.5490609092504827,0.3664396865266833,60.0,0
550,42,18,2933,14,0.14059710680209295,0.1225216528822427,54.0,0
604,40,13,30476,27,0.11779283890223798,0.12068275350802568,49.0,0
501,36,13,169821,3,0.09600201051330917,0.42703607318143283,56.0,0
673,50,27,95659,1,0.0806503487972318,0.11231604185842893,49.0,0
580,18,0,100038,22,0.05292397660818714,0.14893989950654174,63.0,0
456,20,0,1376,26,0.0524575355282048,0.11921395986578617,59.0,0
602,33,10,116733,17,0.1780648540130057,0.22234950099865433,44.0,0
543,40,16,24917,22,0.1506719666855953,0.3403994090112004,54.0,0
544,48,24,5826,18,0.13572838049514818,0.14394056037657835,53.0,0
618,41,19,6169,15,0.07407123413717746,0.14440446492608128,60.0,0
483,33,12,10791,13,0.21762321314273522,0.17560903879433098,58.0,0
474,38,18,233527,17,0.1136398919489552,0.2386794930154981,47.0,0
632,40,20,40264,15,0.06344229121470112,0.15320658572692478,50.0,0
616,57,34,127783,1,0.12199912197601608,0.17307659009330778,50.0,0
538,22,0,91277,27,0.021632149850294748,0.13994391684480678,57.0,0
473,34,12,10854,20,0.14816765993875738,0.11896249474634267,54.0,0
580,36,13,7698,19,0.18645286148742052,0.4103098319633967,52.0,0
569,29,4,1862,25,0.32341276037600325,0.8535402636922993,54.0,0
479,39,18,7508,27,0.029993037330619678,0.1806530073570873,55.0,0
581,31,4,185703,3,0.3638798093962904,0.9983696057923384,50.0,0
458,34,11,80906,12,0.050863945893361746,1.0188671539591625,52.0,0
560,37,10,27060,4,0.1060972925379705,0.3112900837983521,56.0,0
519,30,10,5560,19,0.03736815670517328,0.32943002514843533,50.0,0
652,57,36,23792,23,0.09322391254987186,0.08283620649155171,51.0,0
613,37,16,1141826,5,0.15841943085009969,0.48491956564805455,46.0,0
628,40,19,6089,15,0.14842002638068474,0.13266957838971336,49.0,0
631,22,2,1409,7,0.08240817103343273,0.3149577572912636,51.0,0
520,18,0,5826,5,0.20797853407441888,0.3921693911905194,61.0,0
565,35,13,95569,10,0.10637368125351145,0.6758806750684919,49.0,0
639,43,20,9191,6,0.0976425855513308,0.4385589238489181,52.0,0
621,40,17,40547,9,0.08979435781194528,0.3997796183385836,54.0,0
519,56,36,9203,8,0.15194234689482902,0.08312595617575727,72.0,0
585,33,7,25586,1,0.1503042074895027,0.1531076274861388,63.0,0
568,35,14,2274,27,0.06508153149917391,0.2219249066942893,51.0,0
558,39,13,7273,3,0.07323293660432353,0.7471483264356493,54.0,0
484,30,9,4335,25,0.061836789657958524,0.1269834047009012,55.0,0
555,46,22,20041,1,0.03643642970090503,0.06077798914936753,56.0,0
570,41,16,141551,21,0.06280156701405169,0.10992621449148328,59.0,0
544,31,7,4940,26,0.06164935742400531,0.22871484669528194,54.0,0
603,33,11,22800,27,0.05056082498027974,0.8469162589241461,51.0,0
580,25,4,15560,15,0.10143647603770525,0.16109175311381957,54.0,0
551,51,29,250243,17,0.17954244031830238,0.6516669940626855,46.0,0
485,18,0,416175,7,0.09671680414038493,0.17507441743550173,49.0,0
554,18,0,111345,8,0.13251440028004965,0.24321557013607878,48.0,0
504,30,6,50680,5,0.2117436203806435,0.41496592281435424,52.0,0
624,59,41,15253,10,0.11543780478928597,0.12069075499211297,59.0,0
